v8912	4932	20201066	j	m	10
d9819	11	20201221	t	u	10
r9581	2017	20200580	y	b	10
k6222	5584	20201176	g	w	10
h4154	6385	20200440	i	x	10
i2575	2700	20200370	k	m	10
g9882	2756	20201088	o	m	10
w2255	3673	20200970	f	h	10
d6830	611	20200285	o	a	10
u2482	3968	20200314	f	g	10
p1003	9294	20200157	m	e	10
u3119	9573	20200554	x	i	10
y6681	365	20200107	e	n	10
w1247	7743	20200983	m	l	10
n7442	8475	20200234	s	q	10
h3243	3143	20200503	u	x	10
n9874	4350	20200938	e	y	10
a2430	1087	20200787	l	s	10
x6056	7368	20200629	c	t	10
c7953	6720	20200264	x	o	10
a7989	7055	20201197	b	v	10
v5478	9368	20200102	u	q	10
t2458	7097	20200269	l	o	10
u1757	8291	20200248	d	v	10
f6157	6572	20200871	e	s	10
v4431	424	20200998	q	p	10
w7224	1524	20200875	i	x	10
l3902	5447	20200313	o	v	10
b5112	1604	20200607	p	x	10
j6428	8753	20200246	a	i	10
w1866	7042	20201035	c	k	10
h2284	9192	20200369	o	r	10
q3028	6814	20200662	s	a	10
u6524	6792	20200627	g	j	10
w9313	3923	20200824	o	j	10
r9573	7157	20200249	f	o	10
j5616	4624	20200196	s	u	10
f2157	2838	20200702	h	p	10
m5767	8136	20200629	x	t	10
y5314	7297	20200478	x	h	10
p4075	2600	20201007	p	d	10
h3216	8038	20200628	x	w	10
y8048	361	20200679	p	t	10
q1230	5272	20200501	a	o	10
j4232	4741	20200478	y	v	10
e4003	1459	20200784	i	k	10
s5208	8473	20201063	j	q	10
d5953	1852	20200789	a	m	10
t5104	1114	20200326	j	x	10
b2231	1710	20200509	f	l	10
d5224	914	20200417	n	r	10
i2161	3366	20200376	q	j	10
u4415	9036	20200834	a	c	10
y7118	6364	20201077	o	u	10
y4529	7772	20200193	y	m	10
s1766	2212	20201120	l	d	10
v5816	4813	20200766	g	c	10
f6313	7269	20201171	x	y	10
q7900	655	20201059	b	c	10
b2471	4697	20201170	b	v	10
s3793	736	20200813	o	s	10
t9383	7925	20200378	o	d	10
k6186	4937	20201041	p	b	10
f5502	7179	20200171	b	v	10
k3471	955	20200491	m	v	10
q6336	6877	20200190	x	a	10
w1713	4794	20200249	d	x	10
u2365	2868	20200450	a	p	10
q5480	3671	20200893	c	b	10
u4861	6665	20200715	r	g	10
i1876	6222	20200527	p	k	10
q8229	7784	20200374	f	a	10
t6269	690	20201164	r	t	10
h1832	9083	20200312	t	h	10
c2595	4618	20200176	k	l	10
x7287	9912	20200169	g	t	10
k2449	9276	20200807	o	x	10
j7872	3982	20200348	p	s	10
m8547	1710	20201212	v	c	10
g1680	2449	20201089	l	v	10
q3949	3407	20201110	j	e	10
d6225	2946	20200917	n	k	10
d7595	662	20200890	m	n	10
s3474	338	20200575	m	o	10
r9139	1210	20200817	v	m	10
f5966	8825	20200820	u	y	10
k2419	4353	20200955	m	x	10
f2909	4562	20200236	m	q	10
u9699	9773	20200629	y	j	10
k1343	2905	20201117	g	d	10
q2905	6707	20200270	g	p	10
v6382	7112	20200805	x	o	10
t5352	2990	20200991	r	n	10
i9754	5551	20200106	w	o	10
a2781	9189	20200197	i	n	10
j1257	7922	20200441	r	i	10
v7249	5017	20200196	i	l	10
r7205	7720	20200902	g	c	10
w3965	5858	20200856	j	k	10
o5753	6961	20201185	j	s	10
a6225	680	20200165	f	h	10
r7335	3301	20200367	x	d	10
i4592	8957	20201210	q	x	10
h5888	7047	20200837	l	x	10
a9020	9735	20200114	g	f	10
f5531	9257	20200454	i	b	10
o5576	247	20200912	d	c	10
k8811	2937	20200902	v	o	10
q2819	7839	20200738	s	l	10
m1377	4144	20200360	u	w	10
j1093	3988	20201062	w	d	10
i5357	1549	20201187	f	i	10
n4298	215	20200868	p	d	10
j5384	768	20200665	r	h	10
g2590	4208	20200290	s	w	10
t8391	2730	20200482	d	f	10
i3336	3884	20200570	v	j	10
q3807	4755	20200686	r	u	10
p8357	3226	20201120	y	w	10
q9055	9163	20200669	o	j	10
d7827	6993	20200638	m	p	10
f3965	9334	20200959	l	t	10
j9789	3876	20200775	d	g	10
t3363	1058	20200984	c	o	10
e4446	2233	20200326	w	d	10
f4737	4395	20200581	l	c	10
q1253	8598	20201089	r	i	10
v6747	2161	20200295	d	w	10
a9105	9901	20200516	h	m	10
y9677	8393	20201190	o	m	10
v7453	7082	20200650	s	w	10
q8533	2642	20200664	c	v	10
w9602	4603	20200451	f	h	10
a4331	504	20200888	b	n	10
h1127	9087	20200642	h	a	10
e3682	3918	20200899	m	q	10
c5587	338	20200195	l	f	10
e8457	5816	20201035	w	m	10
m2287	280	20200478	q	j	10
w2993	1879	20200386	i	c	10
c1856	2009	20200989	t	y	10
f1080	3977	20200354	h	s	10
t1565	7709	20200546	w	l	10
w3141	7396	20200547	p	g	10
l4559	2388	20200804	l	d	10
k4306	7880	20200933	y	m	10
t8460	7383	20200422	w	a	10
e4612	2555	20200457	o	y	10
d5838	9627	20200441	j	o	10
r1656	2437	20200553	h	f	10
w6590	5821	20200350	q	h	10
k6144	122	20200419	r	y	10
y5132	5813	20200756	u	j	10
l5823	6241	20201208	p	t	10
m9381	7272	20200172	p	y	10
b8705	6177	20200680	p	i	10
o7847	1362	20200451	h	r	10
t2028	9910	20200663	s	l	10
i2632	3122	20200982	w	k	10
g2235	8541	20200922	m	y	10
c4464	2	20200424	t	u	10
p5983	9733	20200343	a	t	10
j5665	1703	20200376	s	r	10
m5146	7934	20201045	q	i	10
i8965	749	20200497	x	t	10
w6682	1189	20200702	m	g	10
o3278	2063	20201052	n	c	10
x5874	5166	20200369	m	u	10
v6772	8505	20201092	h	s	10
r9924	5348	20200254	k	n	10
m2878	1362	20200343	t	r	10
c1455	4302	20200990	n	k	10
q5588	8912	20200221	n	v	10
a4297	8963	20200912	e	x	10
l7839	7279	20200212	n	c	10
x8200	3281	20200392	s	a	10
w5982	2794	20200514	r	o	10
g9300	66	20200330	q	d	10
i6276	7117	20200720	v	b	10
v2041	880	20201053	d	k	10
t5447	2770	20200259	b	u	10
o8354	8574	20201045	l	c	10
o6118	8988	20200254	s	j	10
o9301	968	20201185	g	q	10
y9929	1698	20200523	q	d	10
w3217	4270	20200411	w	b	10
a8283	3805	20200821	y	q	10
f2204	158	20200134	d	t	10
e1677	7445	20200443	d	r	10
m3687	8530	20200496	o	q	10
g1822	984	20200619	q	p	10
k2901	281	20201037	f	p	10
i3889	1372	20200274	t	j	10
x5887	7169	20200640	g	e	10
g5343	7834	20200716	q	y	10
y4248	838	20201178	h	l	10
q9356	4315	20200170	c	k	10
q3085	4793	20200854	v	o	10
i6344	7453	20200898	h	n	10
d4559	5946	20200772	r	q	10
i3238	7417	20200776	q	d	10
b8265	7117	20201028	x	l	10
r7844	8663	20201047	p	a	10
x7317	8809	20200412	l	c	10
p3342	2053	20200808	q	b	10
p1579	9812	20201156	j	y	10
d9440	1414	20200683	g	l	10
q8305	1661	20200138	w	q	10
l5488	60	20200162	k	c	10
x8690	1403	20200446	q	x	10
x4424	3321	20200748	p	c	10
q8876	4021	20200617	l	u	10
y8541	1523	20200454	q	c	10
l6214	2193	20200335	g	t	10
n6533	6087	20200685	d	n	10
x8596	1969	20201066	g	c	10
u2131	8096	20201050	f	q	10
s4105	7739	20200301	t	l	10
d7430	7255	20201074	w	q	10
l1980	904	20200208	d	e	10
n3940	8109	20200704	q	k	10
s9375	4271	20201141	v	j	10
f5868	8215	20201007	d	c	10
q8185	5779	20200176	v	s	10
e6703	3003	20200440	t	e	10
t3590	4827	20201013	x	b	10
g6137	1832	20201011	d	k	10
v4633	9281	20201017	s	a	10
x8918	4010	20201150	t	q	10
j2235	7326	20200135	i	b	10
b5339	4799	20200649	c	a	10
b4117	9187	20200234	y	b	10
y9947	1251	20201096	j	c	10
x9492	7195	20200613	c	a	10
l2565	2387	20200562	i	p	10
o1702	272	20200182	n	o	10
s6470	2449	20200406	f	j	10
p8029	3643	20201075	x	g	10
u1994	5603	20200541	w	e	10
o4175	928	20200993	r	g	10
m3140	111	20200233	c	w	10
g4170	165	20201177	d	p	10
f1286	8810	20201054	t	i	10
h2428	6776	20200683	f	h	10
p6994	2529	20200989	j	x	10
h7731	4731	20200436	g	o	10
s6705	6223	20200400	j	r	10
c5682	3610	20200805	m	e	10
h3627	9379	20200107	t	u	10
d5375	9410	20200930	d	v	10
a5643	8509	20201123	j	p	10
g1342	8625	20200834	i	y	10
v4780	1021	20200672	p	h	10
i5679	5108	20200970	m	y	10
d9568	2737	20201221	s	y	10
j7057	9171	20200430	o	b	10
l7250	5503	20200963	p	i	10
s4121	2062	20200872	d	a	10
c8005	227	20200589	f	n	10
u9610	1480	20201170	q	f	10
j8798	6155	20201065	l	i	10
j3245	2229	20200692	j	l	10
r7274	8944	20200553	l	t	10
x8592	7129	20200456	v	k	10
f6895	2743	20200578	x	g	10
b1686	1977	20201221	v	u	10
g6814	6738	20200720	y	x	10
m4300	6663	20200949	u	q	10
h8101	4279	20200758	s	a	10
i7833	2196	20201147	m	n	10
c1840	377	20200677	d	s	10
v8973	1415	20200708	s	t	10
p4413	4255	20200384	m	d	10
v3368	714	20200233	y	j	10
n5588	9180	20200285	h	c	10
h9714	8272	20200221	d	n	10
n8325	995	20200323	r	b	10
q1997	8553	20201214	l	f	10
w6820	139	20200522	e	s	10
t9822	1592	20200641	w	p	10
g5889	2126	20200214	d	m	10
u7286	8532	20200364	w	r	10
c5948	4231	20201063	u	v	10
u2834	9965	20200530	t	v	10
x5259	6812	20200151	x	j	10
m3881	3105	20200284	h	g	10
n6676	154	20200538	x	f	10
k3034	4687	20200227	f	r	10
d3501	4640	20200738	r	v	10
k4234	538	20201160	i	y	10
f8745	1117	20200926	v	y	10
t3917	1938	20201106	t	k	10
u9193	7741	20200493	u	m	10
m8791	7103	20200376	j	m	10
s6392	610	20200259	i	v	10
r6034	3294	20200106	e	w	10
a2658	9567	20200762	h	f	10
e1210	6653	20200393	a	b	10
t4087	6416	20200680	f	p	10
k3012	1646	20200531	r	b	10
l4976	3392	20200611	h	t	10
i9266	7416	20200262	c	h	10
n6968	1489	20200133	h	s	10
e8573	2281	20200810	x	l	10
y1352	6550	20200635	g	e	10
f6334	5517	20201201	e	v	10
b6039	7464	20200641	f	j	10
p5813	1945	20200968	x	r	10
g3381	5188	20200916	n	c	10
j9752	1162	20200197	n	p	10
v3129	181	20200451	v	x	10
k9818	6951	20200662	t	d	10
a5588	5667	20200263	t	g	10
s8047	8227	20200587	h	b	10
a8522	6751	20200541	t	h	10
y6657	8055	20201049	s	w	10
d6462	2174	20200841	k	s	10
w6777	1025	20200859	d	q	10
a3659	4568	20200162	i	c	10
u3808	8013	20200712	a	w	10
b4532	2561	20200182	a	c	10
t2220	2035	20200209	p	h	10
o1076	9671	20200234	s	c	10
q5934	7857	20201066	o	l	10
k2054	124	20200806	q	x	10
t6110	5225	20200114	c	u	10
c3917	6533	20200507	t	r	10
q9254	701	20201033	w	y	10
g6174	5556	20200142	y	t	10
o5005	9481	20200189	s	r	10
x5109	9410	20201067	a	m	10
r6892	3889	20200590	t	m	10
p3709	1520	20201222	i	j	10
e4599	4847	20200254	s	k	10
b5656	1058	20201086	p	j	10
u7108	7940	20200566	f	s	10
y5085	8513	20200701	g	n	10
u3668	166	20200226	w	t	10
a6342	287	20201181	y	k	10
s7426	313	20201054	r	w	10
g4327	4678	20200375	f	y	10
j6679	5946	20200146	y	t	10
i1305	6923	20200842	q	d	10
v2091	8775	20200654	u	i	10
t2742	7084	20200129	k	u	10
d6268	9116	20200951	j	h	10
p1687	2620	20200723	g	p	10
l7472	1520	20200803	l	y	10
i6639	4395	20201061	m	l	10
g6273	1280	20200867	w	t	10
t7000	1274	20200693	o	t	10
b6420	1755	20200438	p	s	10
h4417	7390	20200179	s	u	10
n9460	7758	20200346	u	e	10
e2947	6802	20201031	o	i	10
x1475	8784	20200161	w	x	10
q5647	4098	20200765	l	r	10
m3784	3489	20201023	k	t	10
y2753	3317	20200261	a	x	10
y8510	8111	20200941	r	w	10
i3467	5020	20200210	o	k	10
e3993	713	20200699	f	h	10
b1234	1545	20201211	e	i	10
f1139	3480	20200639	b	f	10
g5000	425	20200362	l	u	10
i4927	6462	20200442	t	y	10
t2714	8252	20200437	o	g	10
l3940	129	20201221	k	t	10
n7455	5699	20201059	q	y	10
c3712	2625	20200953	t	c	10
e2132	7383	20200149	g	p	10
b8544	3393	20200222	m	x	10
j2849	8304	20200474	w	t	10
b6329	5297	20200175	q	y	10
p9207	3902	20201045	k	b	10
p6685	5183	20200305	i	m	10
k6458	9634	20200827	n	k	10
m2093	9394	20200421	c	k	10
u4795	9071	20200789	k	e	10
b6915	2416	20200104	w	j	10
w8347	3675	20200589	b	r	10
n6489	127	20200386	x	w	10
p8452	5806	20200762	h	y	10
x2813	2811	20200889	b	v	10
o3231	777	20200901	g	u	10
p4200	1809	20200674	a	x	10
y8765	4817	20200927	t	g	10
j5453	3161	20200579	v	d	10
s5222	9681	20200211	s	u	10
n1290	212	20200893	b	w	10
t1995	3872	20200805	f	l	10
j6249	8791	20200481	c	f	10
m1375	5070	20200797	d	r	10
n3570	599	20200189	q	o	10
g9853	1414	20200285	n	f	10
b4892	6556	20200933	j	h	10
t4729	3513	20201047	a	b	10
a6429	8460	20200901	q	i	10
v7363	4022	20200305	u	m	10
b5482	5306	20200688	r	v	10
d5675	640	20200763	o	k	10
m4244	1059	20200906	p	v	10
n2576	1734	20200135	x	o	10
l5152	4542	20200311	o	v	10
c7700	9569	20201033	q	r	10
i3080	9812	20200102	t	y	10
u8056	8452	20200991	q	y	10
h6200	9945	20200247	f	d	10
w9474	2415	20201207	r	f	10
d7272	1498	20200895	t	i	10
b6809	6390	20200178	u	w	10
g6617	7897	20201036	b	r	10
o5048	3411	20200355	x	d	10
i4197	6008	20200610	n	p	10
x8247	3887	20200385	x	n	10
u4736	953	20201185	f	o	10
h4568	2348	20200635	r	f	10
u3419	1941	20200525	e	j	10
y6965	2198	20201229	r	q	10
n5504	1867	20200384	l	e	10
t5931	5370	20201186	o	f	10
s6382	4699	20200776	d	b	10
t5464	2071	20200694	n	h	10
w1308	161	20200116	g	t	10
r4490	4562	20200580	i	u	10
y3531	7199	20201192	e	i	10
g3353	4902	20200779	i	q	10
n8984	6905	20200704	n	f	10
b2616	9235	20200645	x	a	10
v3108	6804	20201130	b	f	10
k1961	6831	20200343	v	s	10
t7328	40	20200973	g	x	10
p6776	8035	20201078	b	c	10
e4283	8778	20200964	o	t	10
b9384	2477	20200867	i	x	10
r9758	8024	20201118	f	s	10
p3136	1578	20201014	s	u	10
g3953	8151	20201131	c	h	10
u9173	2121	20200580	f	c	10
q3180	7938	20201023	k	t	10
p6717	6343	20200402	j	q	10
o4338	6080	20200702	o	s	10
t6719	7791	20200645	r	f	10
u6968	3614	20200584	t	b	10
x2411	2913	20200615	l	k	10
u3171	8932	20200895	p	t	10
t3473	8530	20200822	a	m	10
p2789	6438	20200283	h	s	10
f7734	6948	20200593	w	b	10
d6032	2248	20200873	j	q	10
x8145	5638	20200412	b	t	10
j7384	4775	20200838	q	k	10
q2517	7085	20201056	f	l	10
j2260	628	20201130	f	x	10
q6619	9124	20200994	r	v	10
n8435	4948	20200275	s	v	10
f8986	1186	20201061	r	j	10
s9855	5958	20200922	s	u	10
y4976	8651	20200595	s	p	10
w1911	2244	20200646	i	r	10
h3331	729	20201212	i	m	10
v4902	1645	20200876	h	w	10
m9454	1563	20201155	u	w	10
a9978	1153	20200900	f	o	10
o6512	1405	20200719	i	b	10
b6948	109	20200569	r	e	10
f5150	1885	20200667	w	q	10
w1951	9245	20200964	p	s	10
v4124	3221	20200560	v	g	10
d8912	1747	20200566	t	y	10
n2042	5939	20201104	w	v	10
g1832	9560	20200409	n	u	10
f5178	5033	20200530	t	o	10
r2968	6984	20200448	l	a	10
m4581	62	20200612	t	e	10
w5986	2372	20200627	b	f	10
m9026	2349	20200981	m	j	10
g9408	5643	20200117	t	k	10
e6345	640	20200336	v	s	10
v1768	7417	20201196	r	e	10
r1121	6951	20200214	h	o	10
n9394	607	20201015	q	i	10
l1024	5527	20201053	h	r	10
b9713	8613	20200286	k	p	10
b4182	2754	20200530	c	n	10
g4090	7549	20200396	e	s	10
y6398	2369	20200351	t	p	10
j9605	2542	20200590	n	m	10
j2574	8083	20200271	q	j	10
q4275	7413	20200377	j	b	10
y3023	7449	20200541	h	a	10
x1367	2647	20200442	f	y	10
p3220	368	20200613	f	x	10
p1564	1620	20200210	w	p	10
l9425	6007	20201072	u	h	10
i1837	7958	20200968	c	v	10
q1090	2500	20200689	y	c	10
o1170	7446	20200360	e	l	10
o9728	3661	20200266	m	p	10
g2181	9552	20200200	d	x	10
a1022	2840	20200225	k	r	10
a5811	5544	20200603	h	g	10
n4235	5092	20200443	e	h	10
p5869	4417	20200291	x	e	10
s4033	2119	20201081	d	n	10
a3650	4827	20200486	x	b	10
i3786	2730	20200565	s	r	10
w4468	544	20201200	h	l	10
w2674	8350	20200584	u	h	10
w6171	9901	20200401	i	q	10
h7193	4351	20201080	s	q	10
d2738	2987	20200605	o	h	10
a4287	6001	20201054	k	g	10
y6007	448	20200762	a	i	10
x3869	2717	20200266	o	i	10
w1201	5552	20200485	j	l	10
t7221	9887	20201077	v	c	10
s6031	5290	20200123	q	j	10
m4047	1857	20200107	f	o	10
r5101	5669	20200293	y	q	10
e1734	6462	20201081	u	c	10
h4379	6682	20200883	c	y	10
p5950	685	20201058	i	x	10
d4006	4075	20201132	h	t	10
l5277	7918	20201152	w	n	10
w2480	2	20201162	e	d	10
a5394	5400	20200103	o	n	10
r6498	6523	20200578	x	c	10
r7963	3362	20200706	i	j	10
j7699	4355	20200652	u	n	10
g5046	6655	20200842	g	b	10
y5829	9314	20200849	n	y	10
g5799	3790	20200347	u	o	10
s5160	374	20200114	e	k	10
y6646	1026	20200232	q	b	10
t9276	6257	20200459	s	d	10
o3338	6351	20200225	f	g	10
f2392	8485	20200969	c	i	10
h5217	4038	20200932	y	v	10
w3326	8957	20200556	i	b	10
o1705	6135	20200892	u	t	10
g5976	9663	20201073	b	n	10
p8249	5	20201156	l	x	10
l9263	5773	20201023	t	q	10
b4071	4150	20200995	s	j	10
r3439	2325	20201184	s	j	10
q3332	9406	20200749	v	e	10
h2777	9827	20201085	d	j	10
q5897	8071	20200432	q	j	10
w6163	9036	20200905	d	m	10
v5580	2074	20200185	u	l	10
c7752	2859	20200345	f	l	10
v6488	8732	20201074	p	b	10
h1908	5487	20200428	x	j	10
l1074	8095	20200935	u	d	10
c5860	1970	20200386	i	k	10
r4173	2909	20200331	u	o	10
r5787	2502	20200249	r	i	10
q6153	3529	20200586	v	g	10
e5382	633	20200911	m	l	10
b6212	3714	20201177	i	q	10
l9143	1887	20200321	f	i	10
a5650	9794	20200976	i	u	10
i8129	2164	20200385	n	p	10
f9426	4840	20200806	u	k	10
d8834	3628	20200345	n	a	10
v6842	2971	20200275	u	f	10
c9321	58	20200352	k	p	10
m4346	9830	20200274	v	g	10
c4316	1299	20200158	u	k	10
s3310	1481	20201052	m	w	10
j5887	6085	20200798	n	i	10
y1243	139	20201134	l	w	10
e5256	3909	20200490	b	p	10
q1667	7673	20200119	g	o	10
d8377	8488	20201157	a	y	10
m7114	6827	20200732	y	i	10
n5968	9584	20200230	h	l	10
n1691	3432	20200835	p	d	10
x2467	8281	20200390	o	q	10
o6240	3949	20200860	q	l	10
b8421	1668	20201035	k	d	10
m9202	9737	20200113	t	y	10
o1945	2659	20200480	p	f	10
y5068	7675	20200907	l	p	10
r2609	5989	20200961	p	g	10
o7897	479	20200603	n	v	10
o6548	1027	20200420	h	j	10
h4358	4823	20200701	t	b	10
y3889	2444	20200180	d	j	10
l5655	5078	20200798	g	p	10
w4552	6605	20200134	w	f	10
n9123	6770	20200611	n	k	10
f3689	7060	20200596	y	j	10
b9027	5357	20201107	c	q	10
c6344	761	20200465	b	g	10
r4646	2452	20201067	q	g	10
v3398	841	20200839	m	o	10
b6085	4945	20200423	x	w	10
o8249	8528	20200175	f	c	10
j3363	775	20200622	x	v	10
n9879	9394	20200988	t	y	10
g4866	2207	20200830	u	b	10
k6508	2649	20200740	w	g	10
o7377	2532	20200641	r	u	10
r1607	7787	20200353	q	i	10
h9758	2157	20201138	o	n	10
n8226	9243	20200826	o	c	10
u8078	9994	20200430	p	b	10
c1356	8850	20200818	y	u	10
r4778	8690	20200753	k	i	10
k8204	8382	20200773	c	x	10
m1961	9595	20200772	c	v	10
j6116	107	20200345	p	m	10
j5615	1114	20200236	v	f	10
q5639	577	20200206	p	b	10
g1496	2893	20200270	o	u	10
l2641	9661	20200830	f	e	10
s2485	8476	20200907	b	p	10
h9641	6635	20200540	y	s	10
w7109	5532	20200173	o	g	10
b2773	6577	20200164	s	m	10
w6038	9259	20200963	e	c	10
y6190	3302	20200612	f	i	10
v9271	8608	20201024	y	i	10
e7618	9373	20200296	x	a	10
m8169	8374	20200991	v	d	10
n4385	4157	20200652	v	x	10
b5636	8315	20200804	j	o	10
g7542	8932	20200103	c	e	10
g9828	4890	20201119	p	x	10
l9068	7693	20201083	o	t	10
x9232	304	20200989	a	s	10
n2620	8122	20201043	y	p	10
y1537	3793	20201058	f	l	10
k4743	3117	20200409	f	n	10
f8045	9002	20200166	o	d	10
g3131	60	20200487	u	i	10
l1772	5091	20200570	g	j	10
w4726	6992	20201107	j	w	10
j2438	7533	20200346	v	i	10
a4283	1584	20200533	j	w	10
c4191	7021	20200537	v	m	10
d1232	9439	20200616	s	x	10
n2141	2744	20201141	m	y	10
v3339	9460	20200526	y	a	10
a7861	9184	20200232	r	q	10
c6242	3736	20200409	q	a	10
i1987	9470	20201194	c	u	10
s9442	7366	20201034	b	y	10
b3172	3200	20200461	s	d	10
f3311	7518	20200672	s	k	10
f7720	9621	20200137	s	d	10
v2315	843	20200309	p	g	10
k9380	5767	20201159	c	w	10
q6364	2535	20201167	l	v	10
e4282	8136	20200914	f	n	10
f1670	8475	20201214	t	x	10
p2480	6432	20200551	d	j	10
u9331	2347	20200827	y	g	10
k2727	7495	20200958	c	t	10
u5234	2257	20200394	k	h	10
r8489	3310	20200694	p	w	10
f2371	8585	20200892	s	m	10
e7013	8019	20200235	l	d	10
q3363	8670	20201054	b	n	10
w8113	8421	20200234	y	g	10
l3058	5764	20200471	b	k	10
e3572	7189	20200633	l	h	10
h5571	6613	20201081	j	c	10
q1531	2222	20200268	i	r	10
t4208	8495	20201117	g	k	10
h5746	5366	20200775	g	m	10
i1019	2830	20200700	v	d	10
g4801	2677	20200662	x	l	10
m1714	6199	20200260	y	l	10
i1954	6694	20200298	o	m	10
r1553	9733	20200969	j	v	10
n3298	3517	20200726	f	r	10
e5246	2344	20200674	r	s	10
c1372	5159	20200491	q	g	10
l8533	91	20200329	k	u	10
n4536	7656	20201219	f	r	10
w2287	6276	20200803	a	q	10
s7614	4305	20200850	c	i	10
q9375	1346	20200290	n	d	10
s8801	7489	20201039	t	w	10
c6560	5122	20201054	c	t	10
k5692	4255	20200195	s	d	10
a9798	6354	20201093	t	x	10
p7165	5428	20200492	v	q	10
e5805	3178	20200217	t	b	10
v4871	3521	20201150	k	u	10
u1475	4250	20200564	q	i	10
l1306	7485	20201068	r	d	10
k4936	1733	20200579	l	u	10
l3818	4420	20201202	e	i	10
k1413	7780	20200127	r	q	10
r4923	2486	20200522	u	j	10
e6325	3440	20200367	t	b	10
v3482	9261	20200256	b	x	10
t7678	2374	20200184	i	b	10
d2770	8924	20200970	l	c	10
l1546	1287	20200142	d	e	10
d7427	5177	20201221	f	a	10
r9967	7205	20200606	v	i	10
r5925	3492	20200835	c	m	10
p6782	9660	20200241	g	v	10
u6538	5768	20200101	o	e	10
f1343	9635	20200495	q	i	10
e9852	9474	20201003	p	h	10
o5425	1856	20200650	c	p	10
q3741	7587	20200203	i	c	10
i6734	8843	20200994	i	j	10
k3416	6064	20200645	v	r	10
o5398	2111	20201047	b	c	10
g1690	7394	20200695	w	k	10
g3631	8547	20200266	g	n	10
m7513	3394	20201227	r	k	10
h3907	1457	20200967	p	q	10
o5337	1813	20200212	x	v	10
e8387	5016	20200432	b	g	10
f5697	9273	20200367	i	f	10
k3779	388	20200850	e	d	10
i2653	3360	20200177	k	v	10
k2195	6413	20201121	h	o	10
e4263	2620	20200190	u	n	10
r2839	6254	20200293	f	q	10
j2006	1740	20200670	c	s	10
f4656	6391	20200144	r	n	10
a1018	8343	20200596	p	l	10
q8151	9525	20200669	i	s	10
d7575	7159	20200633	x	h	10
f9327	3488	20201073	h	w	10
w4712	152	20200538	u	l	10
u7309	4613	20200755	b	t	10
v7863	3265	20200301	p	u	10
w1800	1846	20200653	d	h	10
a8769	9169	20200506	r	m	10
n8865	9871	20200638	q	v	10
e8902	6958	20200406	f	t	10
e6349	7098	20201159	p	w	10
c6007	1099	20200813	m	k	10
g1957	4454	20200126	v	x	10
n3275	2297	20200349	a	q	10
g9985	6980	20200385	t	r	10
e5378	4096	20200815	y	o	10
d4929	7587	20200475	s	v	10
l8283	4653	20201217	n	t	10
o5743	3708	20200874	x	c	10
q5285	8590	20200990	m	x	10
r2239	9152	20200857	i	b	10
y5813	72	20201059	s	v	10
v1251	997	20200904	l	b	10
b6048	8692	20200926	h	e	10
u1776	4186	20200865	e	p	10
e3394	6341	20200115	d	u	10
p3357	5741	20200689	u	o	10
k7137	7300	20200863	b	w	10
g1673	3766	20201010	f	x	10
p4377	1286	20200276	s	o	10
t6868	4338	20200834	f	y	10
e5979	2717	20201152	y	g	10
n5777	7677	20200364	r	b	10
d2638	7743	20200121	i	j	10
x6329	1311	20201122	e	m	10
t9374	3285	20200822	y	j	10
r2323	4968	20200903	k	r	10
e5433	7782	20200562	i	k	10
n1019	6351	20201055	p	v	10
l9231	3765	20201131	b	y	10
p6225	199	20200228	g	f	10
x7671	4377	20200330	b	q	10
c9528	1956	20200623	p	o	10
j6674	9676	20200436	b	o	10
c9495	749	20200483	r	m	10
s3046	3318	20200103	t	v	10
n4220	8546	20200143	n	r	10
s1212	6795	20200219	c	y	10
k5873	816	20200127	u	w	10
o1818	2627	20200455	e	p	10
x6683	9218	20201164	b	m	10
o8262	9224	20200254	h	m	10
l5969	9691	20200830	g	d	10
j9739	9270	20200900	j	k	10
r7131	3640	20200128	l	q	10
b6247	573	20200177	w	p	10
h7646	5222	20200571	l	a	10
e8068	3370	20200591	m	a	10
j4676	9547	20201040	p	l	10
k4882	1065	20200412	g	y	10
i3005	1215	20201092	h	r	10
x6229	4425	20200790	h	f	10
k6983	307	20200256	l	w	10
m9942	3332	20200668	e	d	10
u1304	2280	20201089	w	g	10
w3976	6986	20200390	t	g	10
n2369	575	20201214	w	v	10
n2702	2594	20200439	s	c	10
u2724	4451	20200474	d	m	10
i1135	8785	20200360	p	m	10
c5025	1941	20200129	u	q	10
v1990	604	20200762	b	d	10
x3807	631	20200436	y	l	10
f8013	9276	20200624	x	i	10
t6264	5179	20200980	i	b	10
s1750	31	20201145	s	a	10
x6855	5069	20201048	l	h	10
r3492	7975	20200295	f	a	10
j2349	1694	20201079	j	p	10
o5233	4637	20200703	s	r	10
x5934	1762	20201044	o	v	10
v4729	3078	20200121	l	b	10
l9294	2445	20200570	s	e	10
y4693	6314	20200890	n	m	10
b9050	9274	20201064	r	a	10
p5272	8624	20200757	f	t	10
x6160	9698	20200452	b	f	10
k1408	8271	20200664	v	o	10
a7452	3781	20200484	v	d	10
g5808	185	20200820	u	a	10
s8659	8183	20200933	g	h	10
i5416	696	20200369	f	g	10
v9098	8286	20200983	l	x	10
e9230	1974	20200302	r	t	10
r4125	691	20200440	u	a	10
l9957	4065	20200143	u	x	10
j1354	9513	20200793	b	j	10
r8991	7219	20200993	a	u	10
